# Time(s) Theta1(rad) Theta2(rad)
1.880000000000000071e+01 -1.227815949308744603e+00 -8.254721349190841551e+00
1.880999999999999872e+01 -1.189650010413874526e+00 -8.282468283086293681e+00
1.882000000000000028e+01 -1.151494424411727113e+00 -8.308244487734569361e+00
1.883000000000000185e+01 -1.113299643481066692e+00 -8.332030348281065812e+00
1.883999999999999986e+01 -1.075012859142400856e+00 -8.353806075308598977e+00
1.885000000000000142e+01 -1.036580206347742505e+00 -8.373549005980722271e+00
1.885999999999999943e+01 -9.979483160753723769e-01 -8.391231887562119240e+00
1.887000000000000099e+01 -9.590654236543606492e-01 -8.406821881458169443e+00
1.887999999999999901e+01 -9.198822008533283912e-01 -8.420280082184614656e+00
1.889000000000000057e+01 -8.803524147300132441e-01 -8.431561433437741115e+00
1.890000000000000213e+01 -8.404335109813861893e-01 -8.440614932543097026e+00
1.891000000000000014e+01 -8.000871756862519835e-01 -8.447384073079744482e+00
1.892000000000000171e+01 -7.592799167709668451e-01 -8.451807490070432749e+00
1.892999999999999972e+01 -7.179836927766647392e-01 -8.453819787210843373e+00
1.894000000000000128e+01 -6.761766054916726887e-01 -8.453352534857188516e+00
1.894999999999999929e+01 -6.338436631603732163e-01 -8.450335432230895449e+00
1.896000000000000085e+01 -5.909776145378611290e-01 -8.444697626144106906e+00
1.896999999999999886e+01 -5.475798444660974207e-01 -8.436369178012739667e+00
1.898000000000000043e+01 -5.036613162538017274e-01 -8.425282663008951900e+00
1.899000000000000199e+01 -4.592435377866679880e-01 -8.411374879613619626e+00
1.900000000000000000e+01 -4.143595223848730580e-01 -8.394588637748324089e+00
1.901000000000000156e+01 -3.690547085645171643e-01 -8.374874584947400891e+00
1.901999999999999957e+01 -3.233877979120021728e-01 -8.352193020127078427e+00
1.903000000000000114e+01 -2.774314661687639072e-01 -8.326515635706932983e+00
1.903999999999999915e+01 -2.312729007317101959e-01 -8.297827121892391133e+00
1.905000000000000071e+01 -1.850141194380426346e-01 -8.266126563150640649e+00
1.905999999999999872e+01 -1.387720252629394968e-01 -8.231428552703558665e+00
1.907000000000000028e+01 -9.267816100968892523e-02 -8.193763955927140685e+00
1.908000000000000185e+01 -4.687813463844342499e-02 -8.153180255324294023e+00
1.908999999999999986e+01 -1.530701030313393052e-03 -8.109741424242663754e+00
1.910000000000000142e+01 4.319350574035825396e-02 -8.063527282248202255e+00
1.910999999999999943e+01 8.711357289668902881e-02 -8.014632304540834085e+00
1.912000000000000099e+01 1.300402060486700595e-01 -7.963163878377772953e+00
1.912999999999999901e+01 1.717778710457276425e-01 -7.909240014972515276e+00
1.914000000000000057e+01 2.121271101229389167e-01 -7.852986543333033254e+00
1.915000000000000213e+01 2.508869352985313439e-01 -7.794533840136409708e+00
1.916000000000000014e+01 2.878571882569381235e-01 -7.734013164642414395e+00
1.917000000000000171e+01 3.228407536546330503e-01 -7.671552669011884262e+00
1.917999999999999972e+01 3.556454943301782246e-01 -7.607273171374012932e+00
1.919000000000000128e+01 3.860857779845084381e-01 -7.541283775047280535e+00
1.919999999999999929e+01 4.139834754393157401e-01 -7.473677391820339189e+00
1.921000000000000085e+01 4.391683290988052102e-01 -7.404526206483159179e+00
1.921999999999999886e+01 4.614775708102549223e-01 -7.333877100025727458e+00
1.923000000000000043e+01 4.807547324761262120e-01 -7.261746964046134067e+00
1.924000000000000199e+01 4.968475730432784232e-01 -7.188117830230908112e+00
1.925000000000000000e+01 5.096050740559315839e-01 -7.112931653737874171e+00
1.926000000000000156e+01 5.188734831158099414e-01 -7.036084558214540152e+00
1.926999999999999957e+01 5.244914276592544944e-01 -6.957420349923051361e+00
1.928000000000000114e+01 5.262842442045624347e-01 -6.876723186883246797e+00
1.928999999999999915e+01 5.240579371400799769e-01 -6.793709600006287985e+00
1.930000000000000071e+01 5.175938485598383654e-01 -6.708020863416087387e+00
1.930999999999999872e+01 5.066465945054308140e-01 -6.619218638350200301e+00
1.932000000000000028e+01 4.909510382434464915e-01 -6.526791106463145198e+00
1.933000000000000185e+01 4.702505658624618889e-01 -6.430185701362164608e+00
1.933999999999999986e+01 4.443701903393719177e-01 -6.328900362511863165e+00
1.935000000000000142e+01 4.133701898458248536e-01 -6.222683352721660732e+00
1.935999999999999943e+01 3.778024669704150851e-01 -6.111876413449325973e+00
1.937000000000000099e+01 3.389868036409481866e-01 -5.997796425853994862e+00
1.937999999999999901e+01 2.990238485624617804e-01 -5.882776323183244394e+00
1.939000000000000057e+01 2.602900094206971882e-01 -5.769515219934359784e+00
1.940000000000000213e+01 2.247009838135669291e-01 -5.660116670791003557e+00
1.941000000000000014e+01 1.933447810024053193e-01 -5.555620536650519803e+00
1.942000000000000171e+01 1.666000488587854045e-01 -5.456178008920260503e+00
1.942999999999999972e+01 1.444266533598876912e-01 -5.361444820496296337e+00
1.944000000000000128e+01 1.265972466440508370e-01 -5.270885683122031651e+00
1.944999999999999929e+01 1.128273837996547763e-01 -5.183939247735673383e+00
1.946000000000000085e+01 1.028352840655810951e-01 -5.100089278540732352e+00
1.946999999999999886e+01 9.636427301848014826e-02 -5.018887757929769045e+00
1.948000000000000043e+01 9.318794080503162158e-02 -4.939956852103208007e+00
1.949000000000000199e+01 9.310813035374265745e-02 -4.862982906975531705e+00
1.950000000000000000e+01 9.595042261716742182e-02 -4.787708275554901860e+00
1.951000000000000156e+01 1.015591442470377692e-01 -4.713923298101200920e+00
1.951999999999999957e+01 1.097927120609278190e-01 -4.641459215989980791e+00
1.953000000000000114e+01 1.205195966745172403e-01 -4.570182159847940184e+00
1.953999999999999915e+01 1.336149642326557030e-01 -4.499988109276221060e+00
1.955000000000000071e+01 1.489579674800296794e-01 -4.430798649422593272e+00
1.955999999999999872e+01 1.664296303865283044e-01 -4.362557349190611333e+00
1.957000000000000028e+01 1.859112654266704967e-01 -4.295226610706627923e+00
1.958000000000000185e+01 2.072833639772253267e-01 -4.228784868087031690e+00
1.958999999999999986e+01 2.304249036021646102e-01 -4.163224045635299575e+00
1.960000000000000142e+01 2.552130219514653908e-01 -4.098547217218531102e+00
1.960999999999999943e+01 2.815230039722222966e-01 -4.034766425863680617e+00
1.962000000000000099e+01 3.092285318134192496e-01 -3.971900643724626701e+00
1.962999999999999901e+01 3.382021455147712907e-01 -3.909973866178142465e+00
1.964000000000000057e+01 3.683158675017211281e-01 -3.849013343179874092e+00
1.965000000000000213e+01 3.994419336616604199e-01 -3.789047956560645858e+00
1.966000000000000014e+01 4.314535936451447395e-01 -3.730106755684599928e+00
1.967000000000000171e+01 4.642259325288679017e-01 -3.672217660678601447e+00
1.967999999999999972e+01 4.976366781237728243e-01 -3.615406342709075460e+00
1.969000000000000128e+01 5.315669632305567438e-01 -3.559695285289367295e+00
1.969999999999999929e+01 5.659020182862996018e-01 -3.505103026500274499e+00
1.971000000000000085e+01 6.005317766374133059e-01 -3.451643577144262398e+00
1.971999999999999886e+01 6.353513856539682036e-01 -3.399326007882599754e+00
1.973000000000000043e+01 6.702616013944037165e-01 -3.348154188424019573e+00
1.974000000000000199e+01 7.051690990231179734e-01 -3.298126666410738483e+00
1.975000000000000000e+01 7.399866684925368032e-01 -3.249236669195346483e+00
1.976000000000000156e+01 7.746333219158014760e-01 -3.201472210371339333e+00
1.976999999999999957e+01 8.090343180421185609e-01 -3.154816281793109578e+00
1.978000000000000114e+01 8.431211086039549496e-01 -3.109247115088922708e+00
1.978999999999999915e+01 8.768312238137682124e-01 -3.064738495566560417e+00
1.980000000000000071e+01 9.101081051653894249e-01 -3.021260115317729422e+00
1.980999999999999872e+01 9.429008947479018410e-01 -2.978777951463185136e+00
1.982000000000000028e+01 9.751641922449479916e-01 -2.937254658613247305e+00
1.983000000000000185e+01 1.006857788250699270e+00 -2.896649964932011212e+00
1.983999999999999986e+01 1.037946380263373491e+00 -2.856921067927347568e+00
1.985000000000000142e+01 1.068399279525080514e+00 -2.818023018108539723e+00
1.985999999999999943e+01 1.098190113906701848e+00 -2.779909089088257623e+00
1.987000000000000099e+01 1.127296530620006454e+00 -2.742531130867238875e+00
1.987999999999999901e+01 1.155699903924578997e+00 -2.705839900776715989e+00
1.989000000000000057e+01 1.183385049888733720e+00 -2.669785372622115460e+00
1.990000000000000213e+01 1.210339949852897945e+00 -2.634317023316593787e+00
1.991000000000000014e+01 1.236555485475936411e+00 -2.599384094728317773e+00
1.992000000000000171e+01 1.262025185177481301e+00 -2.564935832750113942e+00
1.992999999999999972e+01 1.286744982123978254e+00 -2.530921704355149071e+00
1.994000000000000128e+01 1.310712984529044833e+00 -2.497291592865313881e+00
1.994999999999999929e+01 1.333929258849189781e+00 -2.463995972207610574e+00
1.996000000000000085e+01 1.356395619527873908e+00 -2.430986066965776349e+00
1.996999999999999886e+01 1.378115432795208539e+00 -2.398213992436588171e+00
1.998000000000000043e+01 1.399093424710150968e+00 -2.365632884537792080e+00
1.999000000000000199e+01 1.419335498672591900e+00 -2.333197016212659847e+00
2.000000000000000000e+01 1.438848553583269352e+00 -2.300861909157701835e+00
2.001000000000000156e+01 1.457640307471818941e+00 -2.268584437812267485e+00
